8.557792905374610182e-03,4.317248532729598375e-03,0.000000000000000000e+00,1.695291260303709802e+00,1.011548636063839979e+01,0.000000000000000000e+00
8.656482256414407134e-03,4.401221411972900538e-03,0.000000000000000000e+00,1.599476548589223723e+00,1.013407153322560283e+01,0.000000000000000000e+00
8.755319165802643439e-03,4.486133872162555505e-03,0.000000000000000000e+00,1.503517522937651840e+00,1.015174503911621251e+01,0.000000000000000000e+00
8.854294604575633013e-03,4.571986736332423092e-03,0.000000000000000000e+00,1.407422942288702128e+00,1.016850606382236677e+01,0.000000000000000000e+00
8.953399546439731044e-03,4.658780739621817303e-03,0.000000000000000000e+00,1.311201563290378180e+00,1.018435387809227777e+01,0.000000000000000000e+00
9.052624968638693995e-03,4.746516529497212672e-03,0.000000000000000000e+00,1.214862139457890233e+00,1.019928783770084735e+01,0.000000000000000000e+00
9.151961852815174506e-03,4.835194665982442928e-03,0.000000000000000000e+00,1.118413420338144615e+00,1.021330738323204912e+01,0.000000000000000000e+00
9.251401185866281809e-03,4.924815621897252367e-03,0.000000000000000000e+00,1.021864150679884231e+00,1.022641203985319258e+01,0.000000000000000000e+00
9.350933960793133062e-03,5.015379783104074139e-03,0.000000000000000000e+00,9.252230696095482543e-01,1.023860141708120430e+01,0.000000000000000000e+00
9.450551177544327941e-03,5.106887448762908836e-03,0.000000000000000000e+00,8.284989098129196261e-01,1.024987520854103273e+01,0.000000000000000000e+00
9.550243843853271908e-03,5.199338831594169791e-03,0.000000000000000000e+00,7.317003967226244354e-01,1.026023319171630988e+01,0.000000000000000000e+00
9.650002976069303046e-03,5.292734058149371930e-03,0.000000000000000000e+00,6.348362477115455649e-01,1.026967522769239238e+01,0.000000000000000000e+00
9.749819599982542662e-03,5.387073169089528005e-03,0.000000000000000000e+00,5.379151712922104478e-01,1.027820126089190467e+01,0.000000000000000000e+00
9.849684751642426295e-03,5.482356119471129899e-03,0.000000000000000000e+00,4.409458663222097230e-01,1.028581131880289945e+01,0.000000000000000000e+00
9.949589478169849205e-03,5.578582779039582308e-03,0.000000000000000000e+00,3.439370212157029094e-01,1.029250551169977967e+01,0.000000000000000000e+00
1.004952483856287083e-02,5.675752932529959556e-03,0.000000000000000000e+00,2.468973131610627814e-01,1.029828403235707235e+01,0.000000000000000000e+00
1.014948190449594528e-02,5.773866279974958042e-03,0.000000000000000000e+00,1.498354073447087931e-01,1.030314715575621598e+01,0.000000000000000000e+00
1.024945176111260840e-02,5.872922437019916821e-03,0.000000000000000000e+00,5.275995618117784725e-02,1.030709523878545042e+01,0.000000000000000000e+00
